"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Botswana","BWA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","407.78231106312","425.241457783386","443.984373284452","459.819843491204","480.308064760421","497.232321042949","517.710650702993","536.996190572163","580.954923839761","653.111664353787","744.923003195269","910.252032808676","1114.44323058499","1307.14024124322","1372.7925207306","1435.23923415494","1529.01857050442","1647.32495906152","1811.17396545336","1954.64208632321","2108.99592929579","2219.72736058751","2405.81694980278","2631.22795704137","2758.30511006757","2849.46745919246","2967.59466035601","3193.81431010091","3671.44350495858","4002.76160093941","4133.45830631816","4309.2571314557","4313.86406235468","4284.79218586553","4332.02913750543","4525.76859622854","4676.43577983081","4948.405324051","4858.70641231446","5214.44632107634","5211.07380505514","5126.35428454524","5341.92019491827","5493.14422106986","5542.30553280887","5686.78064082125","6038.79192620086","6400.71769032462","6657.83251009515","6029.19874614065","6434.81572355331","6728.20488437247","6944.80914927972","7646.41410645297","7864.25098025293","7613.69852027346","7797.14647670629","7859.16899892583","8032.68193680205","8092.96708724053","",
"Central African Republic","CAF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","599.700572575361","619.344409467308","586.412275976213","572.142600971784","573.426591516838","567.884654763864","560.165705711436","574.251850204776","570.332126169165","598.874448891666","601.921722938226","599.009631774877","590.260773985668","592.818337300238","620.722119432375","612.422395918884","633.196666492204","643.472876856129","636.360066339583","605.273635435258","562.766396774461","538.149104514662","562.075107697052","500.74856635959","532.729513723758","539.759001656193","547.107355749232","510.442105006951","510.088228816268","510.368030145205","488.55388277694","473.739737667587","431.213073396637","420.314165052325","428.411208539875","446.767392327406","417.801640428272","429.025073490475","438.455292473049","443.704269273904","422.863906510783","432.060136879743","438.253133312802","406.153825194334","421.946969836605","417.501900137222","428.956919649899","440.176442478945","441.296784922234","472.093180257763","488.421401781569","505.238458728031","528.644927384143","335.38915520098","334.440498597729","346.693797341047","359.600040296453","371.108792249647","379.36500856344","384.145561598858","",
"Canada","CAN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","16405.9053399751","16589.5509058026","17492.9943302005","18088.6680326578","18929.9277527717","19764.6463844347","20700.6359552928","20959.977006415","21654.8526515358","22440.2163939557","24773.8947718024","25009.1846605289","26082.5688401945","27526.8918958551","28035.7332989122","28033.2771028779","29293.2601473553","29947.8809495687","30743.4477410524","31570.3858658278","31837.6616595865","32539.9105949266","31130.2339762089","31625.8690211944","33179.7583386105","34435.5112668361","34826.2303079627","35770.0577223737","36866.4252236716","37049.8671047191","36555.568572905","35350.9194080085","35249.4511569487","35791.8912141293","36993.1482512687","37598.655582986","37810.1359354","35996.7102408359","36697.5498610259","37845.7397491807","39338.8368994644","39460.7360670365","40369.7445613125","41532.2195453856","42757.0039817766","44471.0800603251","45857.9965520358","48534.1744769374","48495.2040398051","46540.6437105103","47448.0132198383","48464.4962818598","48785.9360816715","49397.5233153392","50306.9446243374","50262.027665796","50193.7504098852","51170.4758411953","51476.2007739946","51588.7614342188","",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7232.65311524908","6547.87467708273","6439.22006133184","6546.62449105264","6814.40538081793","7208.83031852775","7552.50259785879","7748.41051640905","7971.61049737188","8141.85750130235","8511.87161543114","8833.7017514697","9207.0958531462","9611.67005536223","10192.5303587505","10730.4748427508","11463.4148583609","12240.7353042106","12764.4574683769","12351.8741523332","12608.6333258322","13037.3479779057","13154.6606417606","13347.0210950202","13775.144991933","14356.5148411153","14838.0596463403","15602.8260443836","16337.3912073212","16985.9928526884","",
"Switzerland","CHE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","49581.2387356527","51331.8003840621","52572.2939315894","53777.2339114262","54266.6178547843","50336.2966435107","49914.2318123285","51302.5975903215","51507.843195605","52685.263972551","54891.4347492673","55466.1636317932","54420.971932247","54534.4261629645","55973.7010918031","57774.3444203017","58542.7118897062","59098.5184780912","60588.5972481499","62703.528857919","64343.5185099526","62962.3914665164","62244.7970745841","61602.7902056454","61889.6660312334","61773.0964217446","61833.0072080938","63127.7397396817","64822.2941940318","65607.2092928488","67807.9269021313","68264.5263258507","67860.2449543047","67385.2977898454","68781.6126522317","70471.4386640771","72823.837324503","75143.7022646911","75793.6331647287","73189.1926410883","74605.7210819748","75029.7578940068","74984.1371548456","75499.7068238998","76410.8567096896","76553.282261223","77026.3356092324","77684.0482075308","79234.9630198638","79406.6576671331","",
"Channel Islands","CHI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3611.91791176056","3723.17327361946","3794.01077306602","3935.05072327796","3957.23691302924","3920.29029714583","4283.01760687328","4361.99681672404","4443.87678220638","4543.79245432221","4552.25558836437","4901.24595451209","4773.97747305416","4462.26686687839","4497.1725663308","3856.03583894318","3942.56661737105","4288.21906171492","4549.16215576722","4859.5059931411","5172.03574880806","5432.1504956862","4767.19946935203","4465.62929279784","4583.38406951977","4697.51665824094","4875.12707258849","5109.1706239881","5397.026412507","5836.71398945348","5933.20706414474","6291.68490694271","6879.77948881615","7214.69291775463","7459.17730595999","8004.31544614744","8427.82189597191","8932.07228879332","9199.19767856621","9049.47157913229","9419.98294955914","9622.15362871309","9814.65613491896","10109.6680484322","10726.6448499322","11225.0799494747","11808.8347703093","12256.4296859791","12553.7948363739","12227.2145300329","12808.034586422","13455.8378125533","14035.679130826","14461.1743775739","14561.3261643078","14722.366327631","14777.1488448942","14741.1924958248","15111.6954231416","15091.4505062473","",
"China","CHN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","191.957204191309","141.035481186576","132.077605738661","142.144896932526","164.133284527784","187.436746093796","201.697690857158","185.236138687927","173.063435451619","196.910435232763","228.515346336168","238.019702248027","241.090408634331","253.93400113271","254.487591640401","271.834586927863","263.45848803536","279.566344403817","307.092885174398","326.027199749509","347.186732299659","360.29269698036","387.038701912923","422.573255570455","480.423618100479","537.577510299124","577.043405574334","634.062009652311","693.956593592931","712.144218646081","729.282386384881","786.035812567945","886.909435768524","998.500351211083","1115.98778816214","1224.85189346813","1332.35016018821","1440.59691667094","1538.78893262426","1642.40306471477","1767.85962705145","1901.36228399397","2061.16950185553","2253.98730500091","2467.2496385398","2732.26617752356","3062.68745141989","3480.31001479748","3796.679943537","4132.91193275263","4550.4531077571","4961.23044692055","5325.35841728849","5710.66990451383","6103.74840168888","6500.41832267289","6908.10913380587","7346.8365644629","7807.0578088033","8242.05464327933","",
"Cote d'Ivoire","CIV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1225.52528467911","1299.76519469778","1267.13839341278","1396.00990710984","1580.27709077669","1474.83174092966","1586.68668152644","1601.04961195199","1737.35131859175","1831.45058505821","1940.40375703119","2033.55187442299","2025.69813658245","2048.48272176914","2039.44893949551","2107.53168724772","2272.86600348871","2330.61948564573","2471.01538812747","2419.68723215243","2061.28695781779","2041.92989888979","1959.35764639542","1804.70806660933","1684.98805186131","1691.9335014269","1681.12978183502","1614.04882563607","1574.04645683252","1563.01305995116","1491.1223281993","1438.93721054799","1385.00157179728","1334.50442517789","1299.90366279459","1346.99601560769","1405.06202623788","1412.81235634433","1438.84873155676","1421.70773485768","1356.58583478253","1326.12756721457","1275.36818694798","1231.719195257","1221.15721700069","1216.18707565008","1208.26438051626","1202.88900133888","1206.15073705977","1217.20786972238","1213.11264506443","1132.5484005404","1223.6319350233","1299.81167267393","1379.14068216006","1463.71052702022","1529.50745372791","1600.76525651687","1667.94270502825","1727.28368913368","",
"Cameroon","CMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","957.268911048322","948.788311915758","957.054364096145","971.393458214469","983.581667644255","980.825911676565","1002.4190256351","872.00292609851","905.063032875934","926.174029234037","930.98911991222","938.917354556947","939.102628170358","963.351399271381","1038.13988011165","1123.29636597867","1032.01904767361","1140.60763054991","1351.56044569781","1391.24565609344","1323.42997465052","1502.93964492038","1566.84894782623","1623.14912669862","1690.59882605297","1770.1405058818","1830.97928221891","1735.64495294987","1550.11166251979","1475.24301479488","1343.50995704508","1254.24300646465","1180.20331229791","1055.79295676192","1048.31844804056","1055.262303127","1072.05202551467","1098.74950303528","1118.63759066371","1136.63358361582","1146.57231022119","1165.48140823569","1183.02663801242","1204.42005375107","1251.92898156968","1243.08065504954","1251.46386315501","1277.30478386454","1286.00107956163","1278.59620799079","1286.51557161767","1303.42588027745","1325.93022542942","1360.10887014004","1401.75317426464","1441.78397139843","1469.19263610857","1481.7319899601","1502.16909554019","1518.31214949466","",
"Congo, Dem. Rep.","COD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1038.93243150651","903.12763213526","1067.06411741419","1094.01298682208","1039.40845258224","1021.60842730323","1060.77099829292","1020.79292042356","1034.88125984463","1099.68197475695","1066.76974338889","1100.41797754529","1073.00222897415","1129.87283609825","1134.30188551788","1048.55123471111","965.201304771113","944.924603563321","869.068210660018","848.754213485195","844.503102047571","842.571713922174","818.230608624354","809.724641989351","833.58443665752","816.140158716539","832.283232584379","831.653691947215","811.998605921916","777.258489717775","702.134756395842","619.796244387153","533.534587784304","444.046702002279","411.493509345069","401.185557501641","386.112865676869","355.528157836358","341.777825373723","319.562059001722","289.986319883827","276.142108830374","276.055945561272","282.647066792974","292.35083712867","300.562422453352","306.528260726948","315.263863499978","324.04031280739","322.418254424148","334.021572573152","345.266114850827","357.598295892516","375.219175503059","397.341670469814","411.020573086613","407.289643138542","408.924793382014","418.988811501869","423.640255620729","",
"Congo, Rep.","COG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1563.97772757204","1654.19035360253","1697.73138386219","1588.61526693088","1607.16793139292","1622.93259026488","1601.47451185494","1591.44130517005","1666.13931781685","1742.21370791525","1800.814503671","1885.00797602689","1988.31530555661","2089.41467679655","2188.58059645267","2289.36154333716","2243.60804766383","1983.98568625504","2049.6211704209","2186.19369252729","2497.89468923223","2853.44075876345","3425.29314118117","3521.97712108188","3660.979777092","3516.6397018331","3185.3360247683","3104.70996623704","3074.38900132303","3069.44772389164","3016.51857711155","3005.16697536084","2999.88351029","2889.35734821681","2655.46449091634","2684.60847696639","2721.12528082199","2627.28924138165","2647.582941198","2505.54754093547","2618.68140986414","2641.79349604731","2685.67526664178","2630.79951460546","2641.96590281861","2758.61666161496","2881.59510080047","2600.07470455141","2670.77289562093","2885.26708804728","3076.56125334142","3057.77365418817","3275.94935409474","3173.41016563263","3281.32278717546","3097.27612486185","2711.89879143485","2520.6183640463","2303.98260129749","2166.09410080018","",
"Colombia","COL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2339.44453416361","2382.80958680698","2434.60209622861","2438.01789831579","2510.72459846306","2524.70319412899","2580.50140551484","2611.64520749179","2691.14399605816","2780.55305526404","2879.25125706572","2978.23366605645","3133.65967790722","3270.53462499522","3382.94847023042","3385.72405931088","3467.62963394543","3531.965872774","3746.39095520442","3860.99349985215","3931.03450450599","3933.37773806298","3885.16795112881","3862.15954643552","3907.59687116048","3945.61300668646","4090.55707853831","4224.10685525427","4309.1564871686","4369.09657147896","4467.39460246288","4468.29772463662","4559.32640402985","4713.30267089893","4894.23919808641","5055.20769083488","5068.00003734058","5151.88672558158","5094.73892561118","4801.06864025915","4862.87605315307","4867.58232017903","4913.85749625519","5031.49227964787","5225.24525341854","5404.12223554869","5693.26452761933","6002.33106969292","6126.92650332141","6128.1955887057","6336.70947398466","6711.66805187466","6911.76119085696","7201.0060866521","7449.32523719407","7580.27571259431","7633.38984323017","7620.91617187225","7694.42733302471","7838.20971410357","",
